source,unit_id,year,volume,issue,doi,openalex_id,title,authors,type,oa_status,oa_url,pdf_url,landing_page_url
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02799-4,https://openalex.org/W4308292989,Deciphering the impact of genetic variation on human polyadenylation using APARENT2,Johannes Linder; Samantha E. Koplik; Anshul Kundaje; Georg Seelig,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02799-4,https://link.springer.com/content/pdf/10.1186/s13059-022-02799-4.pdf,https://doi.org/10.1186/s13059-022-02799-4
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-021-02586-7,https://openalex.org/W4206053828,CRISPR guides induce gene silencing in plants in the absence of Cas,Veerendra Kumar Sharma et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-021-02586-7,https://link.springer.com/content/pdf/10.1186/s13059-021-02586-7.pdf,https://doi.org/10.1186/s13059-021-02586-7
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02683-1,https://openalex.org/W4281718099,Identifying tumor cells at the single-cell level using machine learning,Jan Dohmen; Artem Baranovskii; Jonathan Ronen; Bora Uyar; Vedran Franke; Altuna Akalin,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02683-1,https://link.springer.com/content/pdf/10.1186/s13059-022-02683-1.pdf,https://doi.org/10.1186/s13059-022-02683-1
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02628-8,https://openalex.org/W4213286472,Comparative analysis of antibody- and lipid-based multiplexing methods for single-cell RNA-seq,Viacheslav Mylka et al.,article,gold,https://genomebiology.biomedcentral.com/track/pdf/10.1186/s13059-022-02628-8,https://link.springer.com/content/pdf/10.1186/s13059-022-02628-8.pdf,https://doi.org/10.1186/s13059-022-02628-8
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-021-02569-8,https://openalex.org/W4206719811,Assessing reproducibility of inherited variants detected with short-read whole genome sequencing,Bohu Pan et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-021-02569-8,https://link.springer.com/content/pdf/10.1186/s13059-021-02569-8.pdf,https://doi.org/10.1186/s13059-021-02569-8
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02819-3,https://openalex.org/W4311106824,METTL4-mediated nuclear N6-deoxyadenosine methylation promotes metastasis through activating multiple metastasis-inducing targets,Kai‐Wen Hsu et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02819-3,https://link.springer.com/content/pdf/10.1186/s13059-022-02819-3.pdf,https://doi.org/10.1186/s13059-022-02819-3
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-021-02560-3,https://openalex.org/W4205432241,Integrative analysis of 3604 GWAS reveals multiple novel cell type-specific regulatory associations,Charles E. Breeze et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-021-02560-3,https://link.springer.com/content/pdf/10.1186/s13059-021-02560-3.pdf,https://doi.org/10.1186/s13059-021-02560-3
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02605-1,https://openalex.org/W4207056242,IDEAS: individual level differential expression analysis for single-cell RNA-seq data,Mengqi Zhang; Si Liu; Zhen Miao; Fang Han; Raphaël Gottardo; Wei Sun,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02605-1,https://link.springer.com/content/pdf/10.1186/s13059-022-02605-1.pdf,https://doi.org/10.1186/s13059-022-02605-1
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02750-7,https://openalex.org/W4293677269,The Arabidopsis APOLO and human UPAT sequence-unrelated long noncoding RNAs can modulate DNA and histone methylation machineries in plants,Camille Fonouni‐Farde et al.,article,gold,https://link.springer.com/content/pdf/10.1186/s13059-022-02750-7.pdf,https://link.springer.com/content/pdf/10.1186/s13059-022-02750-7.pdf,https://doi.org/10.1186/s13059-022-02750-7
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02743-6,https://openalex.org/W4295087956,"Scalable, ultra-fast, and low-memory construction of compacted de Bruijn graphs with Cuttlefish 2",Jamshed Khan; Marek Kokot; Sebastian Deorowicz; Rob Patro,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02743-6,https://link.springer.com/content/pdf/10.1186/s13059-022-02743-6.pdf,https://doi.org/10.1186/s13059-022-02743-6
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02805-9,https://openalex.org/W4308542029,Lineage abundance estimation for SARS-CoV-2 in wastewater using transcriptome quantification techniques,Jasmijn A. Baaijens et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02805-9,https://link.springer.com/content/pdf/10.1186/s13059-022-02805-9.pdf,https://doi.org/10.1186/s13059-022-02805-9
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02633-x,https://openalex.org/W4220716600,"The spinach YY genome reveals sex chromosome evolution, domestication, and introgression history of the species",Xiaokai Ma et al.,article,gold,https://genomebiology.biomedcentral.com/track/pdf/10.1186/s13059-022-02633-x,https://link.springer.com/content/pdf/10.1186/s13059-022-02633-x.pdf,https://doi.org/10.1186/s13059-022-02633-x
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02715-w,https://openalex.org/W4284885445,RATTLE: reference-free reconstruction and quantification of transcriptomes from Nanopore sequencing,Ivan de la Rubia et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02715-w,https://link.springer.com/content/pdf/10.1186/s13059-022-02715-w.pdf,https://doi.org/10.1186/s13059-022-02715-w
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02755-2,https://openalex.org/W4295009037,Positional motif analysis reveals the extent of specificity of protein-RNA interactions observed by CLIP,Klara Kuret; Aram Gustav Amalietti; D. Marc Jones; Charlotte Capitanchik; Jernej Ule,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02755-2,https://link.springer.com/content/pdf/10.1186/s13059-022-02755-2.pdf,https://doi.org/10.1186/s13059-022-02755-2
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-021-02596-5,https://openalex.org/W4220696576,Blood-based epigenome-wide analyses of cognitive abilities,Daniel L. McCartney et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-021-02596-5,https://link.springer.com/content/pdf/10.1186/s13059-021-02596-5.pdf,https://doi.org/10.1186/s13059-021-02596-5
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02782-z,https://openalex.org/W4304775689,Enhanced mitochondrial DNA editing in mice using nuclear-exported TALE-linked deaminases and nucleases,Seonghyun Lee et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02782-z,https://link.springer.com/content/pdf/10.1186/s13059-022-02782-z.pdf,https://doi.org/10.1186/s13059-022-02782-z
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02616-y,https://openalex.org/W4210779452,Dynamic 3D genome architecture of cotton fiber reveals subgenome-coordinated chromatin topology for 4-staged single-cell differentiation,Liuling Pei et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02616-y,https://link.springer.com/content/pdf/10.1186/s13059-022-02616-y.pdf,https://doi.org/10.1186/s13059-022-02616-y
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02707-w,https://openalex.org/W4283796583,GoPeaks: histone modification peak calling for CUT&amp;Tag,William M. Yashar et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02707-w,https://link.springer.com/content/pdf/10.1186/s13059-022-02707-w.pdf,https://doi.org/10.1186/s13059-022-02707-w
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02626-w,https://openalex.org/W4221079230,HiCBin: binning metagenomic contigs and recovering metagenome-assembled genomes using Hi-C contact maps,Yuxuan Du; Fengzhu Sun,article,gold,https://genomebiology.biomedcentral.com/track/pdf/10.1186/s13059-022-02626-w,https://link.springer.com/content/pdf/10.1186/s13059-022-02626-w.pdf,https://doi.org/10.1186/s13059-022-02626-w
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02765-0,https://openalex.org/W4297324638,False gene and chromosome losses in genome assemblies caused by GC content variation and repeats,Juwan Kim et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02765-0,https://link.springer.com/content/pdf/10.1186/s13059-022-02765-0.pdf,https://doi.org/10.1186/s13059-022-02765-0
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02614-0,https://openalex.org/W4210945947,Small RNAs mediate transgenerational inheritance of genome-wide trans-acting epialleles in maize,Shuai Cao et al.,article,gold,https://genomebiology.biomedcentral.com/track/pdf/10.1186/s13059-022-02614-0,https://link.springer.com/content/pdf/10.1186/s13059-022-02614-0.pdf,https://doi.org/10.1186/s13059-022-02614-0
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02774-z,https://openalex.org/W4306405534,Normalization and de-noising of single-cell Hi-C data with BandNorm and scVI-3D,Ye Zheng; Siqi Shen; Sündüz Keleş,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02774-z,https://link.springer.com/content/pdf/10.1186/s13059-022-02774-z.pdf,https://doi.org/10.1186/s13059-022-02774-z
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02801-z,https://openalex.org/W4308771837,Comprehensive transcriptional variability analysis reveals gene networks regulating seed oil content of Brassica napus,Zengdong Tan et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02801-z,https://link.springer.com/content/pdf/10.1186/s13059-022-02801-z.pdf,https://doi.org/10.1186/s13059-022-02801-z
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02691-1,https://openalex.org/W4281669683,Implicating effector genes at COVID-19 GWAS loci using promoter-focused Capture-C in disease-relevant immune cell types,Matthew C. Pahl et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02691-1,https://link.springer.com/content/pdf/10.1186/s13059-022-02691-1.pdf,https://doi.org/10.1186/s13059-022-02691-1
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02818-4,https://openalex.org/W4311588636,"The mutational dynamics of short tandem repeats in large, multigenerational families",Cody J. Steely; W. Scott Watkins; Lisa Baird; Lynn B. Jorde,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02818-4,https://link.springer.com/content/pdf/10.1186/s13059-022-02818-4.pdf,https://doi.org/10.1186/s13059-022-02818-4
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02804-w,https://openalex.org/W4308303334,The landscape of hervRNAs transcribed from human endogenous retroviruses across human body sites,Jianqi She et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02804-w,https://link.springer.com/content/pdf/10.1186/s13059-022-02804-w.pdf,https://doi.org/10.1186/s13059-022-02804-w
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02816-6,https://openalex.org/W4311363347,Structural variant analysis of a cancer reference cell line sample using multiple sequencing technologies,Keyur Talsania et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02816-6,https://link.springer.com/content/pdf/10.1186/s13059-022-02816-6.pdf,https://doi.org/10.1186/s13059-022-02816-6
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02611-3,https://openalex.org/W4206932603,Open chromatin interaction maps reveal functional regulatory elements and chromatin architecture variations during wheat evolution,Jingya Yuan et al.,article,gold,https://link.springer.com/content/pdf/10.1186/s13059-022-02611-3.pdf,https://link.springer.com/content/pdf/10.1186/s13059-022-02611-3.pdf,https://doi.org/10.1186/s13059-022-02611-3
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02646-6,https://openalex.org/W4220916022,Heterotypic transcriptional condensates formed by prion-like paralogous proteins canalize flowering transition in tomato,Xiaozhen Huang et al.,article,gold,https://link.springer.com/content/pdf/10.1186/s13059-022-02646-6.pdf,https://link.springer.com/content/pdf/10.1186/s13059-022-02646-6.pdf,https://doi.org/10.1186/s13059-022-02646-6
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02781-0,https://openalex.org/W4306861370,Replication stress generates distinctive landscapes of DNA copy number alterations and chromosome scale losses,Nadeem Shaikh et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02781-0,https://link.springer.com/content/pdf/10.1186/s13059-022-02781-0.pdf,https://doi.org/10.1186/s13059-022-02781-0
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02809-5,https://openalex.org/W4308882189,Gene flow and introgression are pervasive forces shaping the evolution of bacterial species,Awa Diop; Ellis L. Torrance; Caroline M. Stott; Louis‐Marie Bobay,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02809-5,https://link.springer.com/content/pdf/10.1186/s13059-022-02809-5.pdf,https://doi.org/10.1186/s13059-022-02809-5
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02814-8,https://openalex.org/W4309924275,m6A RNA methylation impairs gene expression variability and reproductive thermotolerance in Arabidopsis,Ling Wang et al.,article,gold,https://link.springer.com/content/pdf/10.1186/s13059-022-02814-8.pdf,https://link.springer.com/content/pdf/10.1186/s13059-022-02814-8.pdf,https://doi.org/10.1186/s13059-022-02814-8
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02793-w,https://openalex.org/W4307279297,Significant variation in the performance of DNA methylation predictors across data preprocessing and normalization strategies,Anil P. S. Ori; Ake T. Lu; Steve Horvath; Roel A. Ophoff,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02793-w,https://link.springer.com/content/pdf/10.1186/s13059-022-02793-w.pdf,https://doi.org/10.1186/s13059-022-02793-w
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02617-x,https://openalex.org/W4213142639,Genetic variation at mouse and human ribosomal DNA influences associated epigenetic states,Francisco Rodríguez-Algarra et al.,article,gold,https://genomebiology.biomedcentral.com/track/pdf/10.1186/s13059-022-02617-x,https://link.springer.com/content/pdf/10.1186/s13059-022-02617-x.pdf,https://doi.org/10.1186/s13059-022-02617-x
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02675-1,https://openalex.org/W4225274324,Enhancer transcription detected in the nascent transcriptomic landscape of bread wheat,Yilin Xie et al.,article,gold,https://genomebiology.biomedcentral.com/track/pdf/10.1186/s13059-022-02675-1,https://link.springer.com/content/pdf/10.1186/s13059-022-02675-1.pdf,https://doi.org/10.1186/s13059-022-02675-1
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02682-2,https://openalex.org/W4280578601,Regulatory analysis of single cell multiome gene expression and chromatin accessibility data with scREG,Zhana Duren; Fengge Chang; Fnu Naqing; Jingxue Xin; Qiao Liu; Wing Hung Wong,article,gold,https://genomebiology.biomedcentral.com/track/pdf/10.1186/s13059-022-02682-2,https://link.springer.com/content/pdf/10.1186/s13059-022-02682-2.pdf,https://doi.org/10.1186/s13059-022-02682-2
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02693-z,https://openalex.org/W4281699160,CONET: copy number event tree model of evolutionary tumor history for single-cell data,Magda Markowska et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02693-z,https://link.springer.com/content/pdf/10.1186/s13059-022-02693-z.pdf,https://doi.org/10.1186/s13059-022-02693-z
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02800-0,https://openalex.org/W4311673453,New roles for AP-1/JUNB in cell cycle control and tumorigenic cell invasion via regulation of cyclin E1 and TGF-β2,Beatriz Pérez‐Benavente et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02800-0,https://link.springer.com/content/pdf/10.1186/s13059-022-02800-0.pdf,https://doi.org/10.1186/s13059-022-02800-0
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-021-02562-1,https://openalex.org/W4207032724,sPLINK: a hybrid federated tool as a robust alternative to meta-analysis in genome-wide association studies,Reza Nasirigerdeh et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-021-02562-1,https://link.springer.com/content/pdf/10.1186/s13059-021-02562-1.pdf,https://doi.org/10.1186/s13059-021-02562-1
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-021-02587-6,https://openalex.org/W4226284296,Strainline: full-length de novo viral haplotype reconstruction from noisy long reads,Xiao Luo; Xiongbin Kang; Alexander Schönhuth,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-021-02587-6,https://link.springer.com/content/pdf/10.1186/s13059-021-02587-6.pdf,https://doi.org/10.1186/s13059-021-02587-6
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02766-z,https://openalex.org/W4295358343,Testing the generalizability of ancestry-specific polygenic risk scores to predict prostate cancer in sub-Saharan Africa,Michelle S. Kim et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02766-z,https://link.springer.com/content/pdf/10.1186/s13059-022-02766-z.pdf,https://doi.org/10.1186/s13059-022-02766-z
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02808-6,https://openalex.org/W4309287861,Parallel evolution of amphioxus and vertebrate small-scale gene duplications,Marina Brasó‐Vives et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02808-6,https://link.springer.com/content/pdf/10.1186/s13059-022-02808-6.pdf,https://doi.org/10.1186/s13059-022-02808-6
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02643-9,https://openalex.org/W4214845947,Host-microbiome protein-protein interactions capture disease-relevant pathways,Hao Zhou; Juan Felipe Beltrán; Ilana Brito,article,gold,https://genomebiology.biomedcentral.com/track/pdf/10.1186/s13059-022-02643-9,https://link.springer.com/content/pdf/10.1186/s13059-022-02643-9.pdf,https://doi.org/10.1186/s13059-022-02643-9
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02736-5,https://openalex.org/W4289169453,Target residence of Cas9-sgRNA influences DNA double-strand break repair pathway choices in CRISPR/Cas9 genome editing,Sicheng Liu et al.,article,gold,https://link.springer.com/content/pdf/10.1186/s13059-022-02736-5.pdf,https://link.springer.com/content/pdf/10.1186/s13059-022-02736-5.pdf,https://doi.org/10.1186/s13059-022-02736-5
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02745-4,https://openalex.org/W4292590455,Comparative transcriptome in large-scale human and cattle populations,Yuelin Yao et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02745-4,https://link.springer.com/content/pdf/10.1186/s13059-022-02745-4.pdf,https://doi.org/10.1186/s13059-022-02745-4
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02839-z,https://openalex.org/W4312190539,Saturation-scale functional evidence supports clinical variant interpretation in Lynch syndrome,Anthony Scott; Felicia Hernandez; Adam Chamberlin; Cathy Smith; Rachid Karam; Jacob O. Kitzman,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02839-z,https://link.springer.com/content/pdf/10.1186/s13059-022-02839-z.pdf,https://doi.org/10.1186/s13059-022-02839-z
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02699-7,https://openalex.org/W4283706393,Storing and analyzing a genome on a blockchain,Gamze Gürsoy; Charlotte M. Brannon; Eric Ni; Sarah Wagner; Amol Khanna; Mark Gerstein,article,gold,https://link.springer.com/content/pdf/10.1186/s13059-022-02699-7.pdf,https://link.springer.com/content/pdf/10.1186/s13059-022-02699-7.pdf,https://doi.org/10.1186/s13059-022-02699-7
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02650-w,https://openalex.org/W4220664284,Target-oriented prioritization: targeted selection strategy by integrating organismal and molecular traits through predictive analytics in breeding,Wenyu Yang et al.,article,gold,https://genomebiology.biomedcentral.com/track/pdf/10.1186/s13059-022-02650-w,https://link.springer.com/content/pdf/10.1186/s13059-022-02650-w.pdf,https://doi.org/10.1186/s13059-022-02650-w
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02718-7,https://openalex.org/W4284710465,PtoNF-YC9-SRMT-PtoRD26 module regulates the high saline tolerance of a triploid poplar,Shaofei Tong et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02718-7,https://link.springer.com/content/pdf/10.1186/s13059-022-02718-7.pdf,https://doi.org/10.1186/s13059-022-02718-7
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02759-y,https://openalex.org/W4295261310,Comparative analyses of vertebrate CPEB proteins define two subfamilies with coordinated yet distinct functions in post-transcriptional gene regulation,Berta Duran-Arqué et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02759-y,https://link.springer.com/content/pdf/10.1186/s13059-022-02759-y.pdf,https://doi.org/10.1186/s13059-022-02759-y
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02769-w,https://openalex.org/W4296828787,Repeated turnovers keep sex chromosomes young in willows,Deyan Wang et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02769-w,https://link.springer.com/content/pdf/10.1186/s13059-022-02769-w.pdf,https://doi.org/10.1186/s13059-022-02769-w
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02802-y,https://openalex.org/W4308590396,Evolution and function of developmentally dynamic pseudogenes in mammals,Sheng Hu Qian; Lu Chen; Yu-Li Xiong; Zhen‐Xia Chen,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02802-y,https://link.springer.com/content/pdf/10.1186/s13059-022-02802-y.pdf,https://doi.org/10.1186/s13059-022-02802-y
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02681-3,https://openalex.org/W4280523186,Identifying common transcriptome signatures of cancer by interpreting deep learning models,Anupama Jha; Mathieu Quesnel-Vallières; David Wang; Andrei Thomas‐Tikhonenko; Kristen W. Lynch; Yoseph Barash,article,gold,https://genomebiology.biomedcentral.com/track/pdf/10.1186/s13059-022-02681-3,https://link.springer.com/content/pdf/10.1186/s13059-022-02681-3.pdf,https://doi.org/10.1186/s13059-022-02681-3
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02737-4,https://openalex.org/W4291950457,PerSVade: personalized structural variant detection in any species of interest,Miquel Àngel Schikora-Tamarit; Toni Gabaldón,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02737-4,https://link.springer.com/content/pdf/10.1186/s13059-022-02737-4.pdf,https://doi.org/10.1186/s13059-022-02737-4
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02702-1,https://openalex.org/W4283370562,Epigenomic analysis reveals a dynamic and context-specific macrophage enhancer landscape associated with innate immune activation and tolerance,Ping Zhang et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02702-1,https://link.springer.com/content/pdf/10.1186/s13059-022-02702-1.pdf,https://doi.org/10.1186/s13059-022-02702-1
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02649-3,https://openalex.org/W4226471789,scINSIGHT for interpreting single-cell gene expression from biologically heterogeneous data,Kun Qian; Shiwei Fu; Hongwei Li; Wei Vivian Li,article,gold,https://genomebiology.biomedcentral.com/track/pdf/10.1186/s13059-022-02649-3,https://link.springer.com/content/pdf/10.1186/s13059-022-02649-3.pdf,https://doi.org/10.1186/s13059-022-02649-3
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02695-x,https://openalex.org/W4283171645,SeqScreen: accurate and sensitive functional screening of pathogenic sequences via ensemble learning,Advait Balaji et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02695-x,https://link.springer.com/content/pdf/10.1186/s13059-022-02695-x.pdf,https://doi.org/10.1186/s13059-022-02695-x
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02763-2,https://openalex.org/W4300003393,Parental genomes segregate into distinct blastomeres during multipolar zygotic divisions leading to mixoploid and chimeric blastocysts,Tine De Coster et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02763-2,https://link.springer.com/content/pdf/10.1186/s13059-022-02763-2.pdf,https://doi.org/10.1186/s13059-022-02763-2
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02833-5,https://openalex.org/W4312113952,Canalization of genome-wide transcriptional activity in Arabidopsis thaliana accessions by MET1-dependent CG methylation,Thanvi Srikant et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02833-5,https://link.springer.com/content/pdf/10.1186/s13059-022-02833-5.pdf,https://doi.org/10.1186/s13059-022-02833-5
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02756-1,https://openalex.org/W4294930864,Genomic insights into the evolutionary history and diversification of bulb traits in garlic,Ningyang Li et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/s13059-022-02756-1,https://link.springer.com/content/pdf/10.1186/s13059-022-02756-1.pdf,https://doi.org/10.1186/s13059-022-02756-1
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-021-02589-4,https://openalex.org/W4205642148,Systematic identification of ACE2 expression modulators reveals cardiomyopathy as a risk factor for mortality in COVID-19 patients,Navchetan Kaur; Boris Oskotsky; Atul J. Butte; Zicheng Hu,article,gold,https://genomebiology.biomedcentral.com/track/pdf/10.1186/s13059-021-02589-4,https://link.springer.com/content/pdf/10.1186/s13059-021-02589-4.pdf,https://doi.org/10.1186/s13059-021-02589-4
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02623-z,https://openalex.org/W4213181067,The Medaka Inbred Kiyosu-Karlsruhe (MIKK) panel,Tomas Fitzgerald et al.,article,gold,https://genomebiology.biomedcentral.com/track/pdf/10.1186/s13059-022-02623-z,https://link.springer.com/content/pdf/10.1186/s13059-022-02623-z.pdf,https://doi.org/10.1186/s13059-022-02623-z
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02770-3,https://openalex.org/W4296709993,Genomics and epigenetics guided identification of tissue-specific genomic safe harbors,Dewan Shrestha et al.,article,gold,https://link.springer.com/content/pdf/10.1186/s13059-022-02770-3.pdf,https://link.springer.com/content/pdf/10.1186/s13059-022-02770-3.pdf,https://doi.org/10.1186/s13059-022-02770-3
Genome Biology,genome_biology_v23_i1,2022,23,1,10.1186/s13059-022-02625-x,https://openalex.org/W4220756870,"Sustained software development, not number of citations or journal choice, is indicative of accurate bioinformatic software",Paul P. Gardner et al.,article,gold,https://genomebiology.biomedcentral.com/track/pdf/10.1186/s13059-022-02625-x,https://link.springer.com/content/pdf/10.1186/s13059-022-02625-x.pdf,https://doi.org/10.1186/s13059-022-02625-x
